1	bmw;car;models;named;car;year;
2	car;dealer;
3	promotion;bmw;
4	driver;alguersuari;goes;dtm;bmw;
5	bmw;guide;book;
6	daimler;ceo;aims;overtake;bmw;audi;2020;
7	song;contains;bmw;lyrics;
8	sharing;pictures/videos;bmw;
9	gs;trophy;challenge;
10	ride;life;tour;
11	facts;
12	comments;people;drive/own;bmw;
13	review;car;models;
14	bmw;offers;wireless;data;adapter;lte;speeds;cars;
15	bmw;sales;
16	products;m6;gran;coup�;
17	bmw;repairs;
18	comments;bmw;workers;
19	comments;bmw;dealers/plants;
20	bmw;valuable;automotive;brand;2012;according;interbrand;report;
21	hackers;worked;open;bmw;car;doors;sms;
22	dye;gives;bmw;film;editor;
23	driving;bmw;
24	internet;forums;bmw;
25	bmw;vehicles;sale;
26	daughter;ex-judge;aponte;hid;prosecutor;12;bank;accounts;bmw;credit;cards;
27	bmw;car;advertisements;
28	keith;horne;awarded;car;dunhill;championship;
29	bmw;40th;anniversary;
30	bmw;collaborate;boeing;research;carbon;fiber;recycling;
31	bmw;boeing;partner;carbon;fiber;recycling;research;
32	job;offers;
33	bmw;#1;car;companies;lost;way;2012;list;
34	top;car;brand;
35	bmw;
36	news/comments;involving;bmw;directly;involved;brand;
37	bmw;n55;n20;engines;winners;2013;ward's;10;engines;list;
38	man;killed;neza;resisting;robbery;bmw;
39	bmw;championship;named;tournament;year;2012;
40	comparison;competition;
41	jokes;
42	google;bmw;rated;attractive;employers;european;business;engineering;students;
43	bmw;stolen;
44	bmw;malaysian;national;circuit;masters;
45	opinion;bmw;
46	bmw;merchandising;sale;
47	bmw;parts;accesories;sale;
48	topics;
49	bmw;shorties;award;
50	products;
