1	fiat;slash;1,500;jobs;poland;
2	fiat;india;introduce;jeep;range;
3	charlie;sheen;jokes;
4	3d;model;
5	tata;fiat;joint;venture;
6	fiat;paraguay;
7	marketing;
8	fiat;argentina;
9	fiat;owns;dodge;
10	technical;specifications;/;queries;
11	breast;cancer;campaign;
12	rental;cars;
13	fiat;italy;car;plant;
14	trivia;
15	fiat;offering;$;1,000;rebates;vw;owners;
16	argentina;votes;fiat;safest;car;
17	fiat;panda;florence;
18	sales;managers;
19	secondhand;cars;
20	fiat;spider;
21	comments;company;
22	european;car;sales;
23	500e;electric;fiat;
24	giant;drives;classic;fiat;500;
25	fiat;india;
26	maserati-based;alfa;romeo;large;sedan;
27	merchandising;
28	fiat;owns;chrysler;/;bailout;
29	sema;
30	spam;
31	artwork;
32	brit;mom;raps;fiat;
33	owners;comments/mention;fiat;
34	stock;exchange;
35	scrap;car;
36	marketing;fiat;abn;amro;
37	mopar;fiat;chrysler�s;customer;care;brand;europe;
38	fiat;ceo;european;car;market;
39	customer;service;
40	plan;pive;
41	fiat;
42	fiat;professional;launches;website;
43	aptitud;345;hope;funds;copa;fiat;
44	comments;fiat;cars;
45	fiat;500s;
46	problems;fiat;
47	customised;fiats;
48	supermini;car;investment;decrease;
49	2013-2014;sales/growth;projection;
50	4square;
51	fiat;prices;
52	sergio;marchione;reelected;president;european;automobile;manufacturers;association;
53	topics;
54	fiat;court;workers;
55	night;run;
56	fusion;opel;peugeot;
57	alfa;romeo;
58	fiat;jumps;
59	fiat;plan;50;descuento;
60	fiat;juventus;christmas;presents;
61	environmentally;friendly;
62	part;fiat;family;
63	union;health;trust;demands;fiat;pay;chrysler;stake;
64	social;drive;
65	euro;ncap;car;safety;
66	marchionne;unify;fiat-chrysler;2015;
67	panic;brake;assistance;system;
68	compared;cars;
69	lawsuit;filed;fiat;
70	italian;governmet;help;fiat;
71	500l;fiat;
72	motor;
73	like;fiats;
74	accesories;/;manuals;/;parts;
75	sustainability;report;
76	fiat;panda's;design;squircle;
77	fiat;great;
78	jeep;attempts;global;
79	creative;engines;event;
80	moody's;downgrades;fiat;ba3;
81	jokes;
82	fiat;buys;opel;
83	ferrari;fiat;
84	miniature;fiat;
85	fiat;india;seeks;review;supremecourt;order;
86	chrysler-fiat;investment;1000;mdd;m�xico;
87	fiat;industrial;directives;
88	outsourcing;china;
89	car;accident;/;run;/;theft;
90	company;strategy;fiat;europe;
91	executives;family;ties;company;
92	customers;inquieres;
93	fiat;gucci;
94	fiat;fans;
95	millionth;fiat;500;
96	model;
97	crowdfunder;
98	fiat;espresso;
99	fiat;small;slow;
100	car;racing;
101	ram;promaster;commercial;van;
102	air;conditioning;problems;
103	cnh-fiat;merger;
104	photos;/;videos;
105	fiat;keeps;cash;balance;sheet;
106	jobs;
107	fiat;panda;novitech;
108	panda;monster;truck;
109	comments;advertising;
110	test;drive;
111	marchionne;maps;fiat;revamp;
112	road;trips;
113	suv;year;fiat;panda;4x4;
114	reviews;
115	fiat;apps;
116	jeep;production;moves;italy;
117	car;dealers;
118	tc;2000;championship;
119	economic;car;
120	prizes;
121	win;fiat;
122	theft;fiat's;heir;
123	formula;fiat;
124	fiat;500;spare;tire;
125	rub�n;moreira;meets;fiat;italy;
126	service;/;repair;
127	km;gallon;
128	fiat;coca-cola;
129	wisin;yandel;fiat;
130	fiat;cafe;
131	fiat;focusfiat;focus;luxury;brands;maserati;alfa;romeo;
132	comments;fiat;drivers;
133	fiat;reliable;
