1	comments;people;drive/own;jaguars;
2	car;dealer;
3	jaguar;parts;accesories;sale;
4	comments;jaguar;workers;
5	jaguar;cancels;production;c-x75;
6	interview;ratan;tata;chairman;tata;motors;
7	jaguar;instinctive;wheel;drive;
8	facts;
9	jaguar;vehicles;sale;
10	jaguar;land;rover;adopt;vw;approach;sharing;platforms;
11	jaguar;land;rover;announce;joint;venture;chery;automobile;china;
12	harry;styles;direction;cars;jaguar;
13	jaguar;land;rover;consolidate;sales;facilities;
14	jaguar;designs;concept;speedboat;
15	jaguar;land;rover's;china;unit;recall;cars;safety;worries;
16	comments;car;dealers;
17	jaguar;
18	uk;supply;chain;investment;critical;
19	court;halts;jaguar;land;rover;ending;deal;
20	jaguar;land;rover;build;factory;saudi;arabia;
21	comparison;jaguar;models;
22	drive;jaguar;
23	news;involve;jaguar;directly;involved;brand;
24	sponsors;events;
25	walpole;awards;excellence;2012;
26	sales;
27	nokia;imaging;executive;damian;dinning;left;phone;maker;join;jaguar;land;rover;
28	jaguar;appoints;head;global;pr;
29	opinions;jaguar;
30	products;xfr-s;
31	jaguar;merchandising;sale;
32	select;2010-2012;jaguar;xf;models;recalled;fuel;leak;fears;
33	jaguar;land;rover;mena;recognises;customer;service;excellence;dealer;network;
34	comments;pricing;jaguars;
35	jaguar;stops;plans;hybrid;supercar;
36	job;offers;
37	nicko;mcbrain;creates;dream;jaguar;
38	jaguar;designer;julian;thomson;gives;conference;design;
39	jaguar;awarded;car;decade;
40	jaguar;xj_e;won;awards;royal;auto;club's;future;car;challenge;
41	workers;jaguar;land;rover;plant;given;bacon;sandwich;christmas;bonus;
42	jaguar;land;rover;south;africa;awarded;cheetah;award;
43	jaguar;land;rover;staff;vote;favour;wage;rise;
44	possible;manufacture;jaguar;india;
45	sharing;pictures/videos;jaguar;
46	comparison;competition;
47	jokes;
48	jaguar;helps;injured;soldiers;christmas;
49	jaguar;director;design;ian;callum;honoured;top;gear;man;year;2012;
50	ana;mato;claims;unaware;husband;owns;jaguar;
51	jaguar;repairs;
52	jaguar;academy;sports;awards;
53	promotion;jaguar;
54	song;contains;jaguar;lyrics;
55	jaguar;launches;digital;showroom;
56	topics;
57	top;car;brands;
58	jaguar;car;advertisements/;promotion;videos;
59	products;
60	jaguar;dealership;reopens;
61	jaguar;opens;winter;testing;facility;
62	jaguar;forum;
63	products;f-type;
64	review;car;models;
65	jaguar;land;rover;hired;research;agency;mm-eye;carry;global;brand;health;measurement;study;
