1	importance;money;
2	ferrari;headphones;
3	model;ferrari;racing;shark;
4	model;ferrari;california;
5	acer;ferrari;
6	collection;ferrari;hublot;
7	grandma's;saying;quote;
8	f1;ferrari;drivers;academy;
9	santa;claus;presents;
10	nextel;ferrari;
11	ferrari;world;theme;park;
12	f1;ferrari;reaches;500;races;
13	colour;red;ferrari;quote;
14	ferrari-puma;clothes;
15	ferrari;badge;
16	model;ferrari;f458;enzo;italia;
17	fan;blogs;
18	tattoos;ferrari;quote;
19	stores;rooms;
20	model;ferrari;testarrosa;
21	monk;sold;ferrari;book;
22	ferrari;challenge;
23	low;opini�n;ferrari;
24	f1;controversial;overtaking;vettel;brazil;
25	ferrari;quote;
26	ferrari;quote;
27	ferrari;colours;
28	ferrari;ff;burns;poland;
29	f1;promotion;spot;
30	model;ferrari;f458;spider;monaco;edition;
31	f1;review;season;2012;
32	model;ferrari;f612;gto;
33	model;enzo;succesor;
34	maranello;museum;
35	model;ferrari;ff;rosso;dino;
36	sponsorships;
37	ferrari;
38	ferrari;wines;
39	ferrari;driving;experience;
40	f1;ferrari;santander;bank;
41	f1;jokes;ferrari;
42	f1;massa's;renewal;
43	enzo;ferrari;identity;
44	crashes;
45	ferrari;aston;martin;
46	f1;montezemolo;recognition;
47	auctions;prices;
48	expensive;car;world;ferrari;
49	topics;
50	ferrari;bikes;
51	f1;montezemolo;eclestone;era;ends;
52	fool's;day;
53	kaspersky;ferrari;
54	mystery;buried;ferrari;dino;
55	f1;parties;
56	f1;formule;
57	f1;possible;second;driver;2013;
58	ferrari;ki;sawaari;movie;
59	f1;team;orders;
60	model;ferrari;f550;
61	f1;toyota;wind;tunnel;
62	ferrari;f12;airbus;a320;
63	sales;rises;2011;
64	comparision;brands;
65	f1;crash;test;2013;season;
66	ferrari;doesn't;advertising;
67	idea;perfection;
68	toys;
69	car;owners;satisfaction;
70	f1;tifosi;
71	songs;ferrari;
72	ferrari;visual;impact;
73	model;green;car;
74	ferrari;racing;legends;videogame;
75	ferrari;air;jordans;quote;
76	speed;sound;power;
77	f1;massa;hopes;results;2013;
78	fan;phenomenon;
79	celebrities;ferrari;
80	ferrari;boyz;music;
81	norovirus;
82	products;sales;
83	car;accessories;
84	model;ferrari;ff;2013;
85	f1;red;dead;
86	model;ferrari;f12;berlinetta;
87	f1;opportunity;alonso;2013;
88	barbie;pushing;pink;ferrari;quote;
89	andrew;charman's;book;ferrari;history;
90	ferrari;incomplete;quote;
91	maranello;factory;
92	charity;auctions;
93	model;ferrari;f599;
94	f458;crashed;mallorca;
95	ferrari;motorbike;
96	model;ferrari;f430;
97	f1;imperfect;wind;tunnel;maranello;
98	enzo;ferrari;recogntion;
99	tafel;racing;
100	f1;comparision;teams;
101	ferrari;mania;iphone;
102	unofficial;workshops;
103	videogames;ferrari;
104	roses;red;ferrari;black;quote;
105	ferrari;
106	ferrari;fans;
107	f1;history;scuderia;
108	model;ferrari;f288;gto;
109	f1;christmas;scuderia;ferrari;
110	merchandising;
111	powerful;engines;
112	f1;ferrari;eclestone;
113	perfection;qualifier;
114	favourites;cars;brands;
115	f1;ferrari;employees;
116	shell;promotions;
117	model;ferrari;f360;modena;
118	model;ferrari;f40;
119	f1;gratitude;fans;
120	power;practicality;
121	falcao's;joke;fool's;day;
122	f1;design;program;2014;
123	model;cars;
124	model;ferrari;daytona;
125	f1;fernando;alonso;performance;recognition;
126	babyliss;ferrari;
127	f1;vettel's;
128	f1;f-138;2013;
129	model;ferrari;california;250gt;
130	montemolo;politic;plans;
131	f1;improvements;car;
