1	chengdu;plant;
2	twilight;volvo;
3	india;investment;truck;manufacturing;
4	india;luxury;car;launch;
5	car;safety;
6	marketing;
7	volvo;fe;hybrid;
8	stock;market;
9	merchandise;
10	inauguraci�n;volvo;le�n;plaza;las;palmas;
11	volvo;service;/;repair;
12	ebay;bid;volvo;fh;truck;
13	police;cars;
14	technology;transfer;chinese;parent;geely;
15	transmilenio;bus;accident;
16	3million;miles;volvo;
17	second;hand;selling;/;buying;
18	comments;volvo;adverts;
19	i-see;system;fh;truck;
20	in-fighting;raises;concern;volvo;car;recovery;
21	mexican;politicians;volvo;
22	volvo;golf;champions;
23	katy;perry;volvo;
24	intellichoice�s;2013;certified;pre-owned;car;program;
25	linked-in;mention;
26	car;comparisons;
27	marketing;interactive;ourdoor;ad;
28	k-pax;
29	comments;/;allusions;volvo;cars;
30	volvo;partners;centre;research;traffic;safety;china;
31	autonomous;driving;technology;
32	viagra;volvo;adverts;comments;
33	accesories;/;parts;sale;/;buy;
34	model;renewal;investment;
35	pedestrian;airbags;
36	volvo;truck;birds;
37	scalable;platform;architecture;
38	volvo;competitions;win;prizes;
39	car;production;decrease;/;job;cuts;
40	4square;
41	x-ray;app;
42	michelin;challenge;
43	volvo;gravity;car;
44	topics;
45	mentioned;/allusion;movies;series;
46	x-ray;app;
47	coche;del;a�o;los;lectores;2013;vanguardia;
48	volvo;world;match;play;
49	trucks;cab;
50	ceo;sick;leave;
51	volvo;compare;tool;
52	polestar;
53	parallax;website;volvo;trucks;
54	volvo;environment;prize;
55	volvo;welsh;zones;championships;2012;
56	kurt;cobain;suicide;murder;
57	volvo;run;/;stolen;
58	volvo;trucks;hagerstown;assembly;line;
59	volvo;world;lazy;sunday;
60	uship;bid;
61	romney's;binder;women;
62	volvo;photos;/;videos;
63	european;ncap;safest;car;
64	mill;volvo;tyne;theatre;
65	seatbelt;patent;
66	fan;advert;volvo;
67	volvo;trucks-ota;driver;year;
68	volvo-ericsson;connected;cars;spotify;
69	frank;pintar;crash;test;specialist;drives;volvo;
70	bus;sales;
71	volvo;working;environment;
72	robert;downey;short;film;
73	geely's;volvo;branding;bet;pay;
74	fun;facts;
75	customised;traktor;
76	team;volvo;extreme;sailing;series;
77	v60;diesel;plug-in;hybrid;
78	volvo;dealers;
79	dislikes;volvo;/;complaints;
80	comments;volvo;company;
81	jokes;
82	volvo;
83	trucks;mechanical;failure;
84	youth;discussion;future;urban;mobility;
85	company's;strategy;executives;
86	fh;truck;
87	jeremy;lin;volvo;advert;
88	collision;warning;emergency;brake;
89	indian;buses;
90	fuel;efficiency;/;environment;friendly;
91	#myfirstvolvo;
92	quality;excellence;award;
93	c30;ends;production;
94	comments;drivers;soccer;moms;
95	european;buses;
96	trucks;features;
97	adverts;
98	comments;volvo;drivers;/;owners;
99	volvo;eurohockey;championships;
100	recall;2013;s80;xc70;
101	concept;cars;
102	company;sales;report;
103	volvo;fashion;week;
104	22-kw;fast-charger;
105	queries;volvo;
106	volvo;app;
107	president;black;volvo;
108	carolyn;giles;lawsuit;
109	volvo;gill;optimist;end;season;championship;
110	customised;volvo;
111	jobs;
112	volvo;plant;brazil;
113	volvo;national;golf;club;challenge;
114	truck;strategy;
115	involvement;various;charities/community;
116	model;
117	volvo;
118	eco;operator;training;
119	volvo;tennis;tournament;
120	construction;/;work;equipment;
121	buzanga;volvo;
122	robbers;escape;volvo;
123	million-mile;drivers;selden;cooper;
124	owners;comments;/;mention;
125	rya;volvo;zone/home;country;championships;
126	car;car;communication;consortium;
127	volvo;dream;road;trip;contest;launched;pinterest;
128	car;year;
129	alan;jones;comments;volvo;sponsorship;
130	volvo;trucks;ballerina;stunt;
131	volvo;ocean;race;
132	volvo;model;review;
133	inter;milan;volvo;partnership;
134	song;lyrics;mention;volvo;
135	art;
136	india;bus;trips;/;anecdotes;
137	praise;volvo;
138	volvo;mini;rival;
