porsche	5305	281072097038573569,1;282209999130853376,1;284825546154708992,1;275942752657764352,1;285847542854471680,1;278052831502692352,1;285487566692687873,1;284386373161611264,1;276743474643087361,1;281262916915838977,1;281691495109648384,1;280543665070415872,2;276346878055043072,1;278122069357625344,1;279300949187629056,1;272932605547130880,1;271495481786515456,1;279942143164948481,1;269149167195127808,1;270808857465466880,1;277496897508364288,1;270858702590996480,1;272952981471768576,2;278150026105077760,1;276621953090080768,1;267260417540255744,1;282336935563915267,1;273941780242780161,1;268106261868978176,1;285739870851305472,1;267017940644274176,1;282950826492833792,1;282054122046361600,1;281427421700444160,1;272718960292663296,1;269760514219982849,1;270599867884265474,1;276343778468585472,1;275014330905411586,1;267240465265459200,1;273620088014393344,1;271682116780179456,1;277154726150275072,1;269433694794702848,1;271931337118736384,1;266984872743141376,1;276609110114451456,1;282219964813938688,1;281789289476530176,1;269986287333822464,1;269622951580672001,1;266989079663620096,1;275716792909975552,1;276756917412569089,1;283898117206720512,1;285133026571210752,1;280979214205853697,1;279418819871653889,1;270842256708206592,1;277945420590743552,1;278816933032370176,1;266751996630011904,1;276504985116749825,1;279355542294650881,1;282824581591470080,1;272603296617885696,1;276235951288770560,1;282059406856830976,1;266528347935354880,1;283557616439939072,1;271320646431170560,1;271111245808144385,1;281718672114987008,1;269405258780925953,1;276457775448588288,1;279015172625031168,1;273600154198749184,1;278947816292904960,1;274977383277277185,1;279355636863606784,1;277942141869752320,1;275961815769415681,1;278918342935453696,1;269497168564465664,1;273982548873469952,1;282786485273509888,1;278929901187383297,1;267961331888578560,1;272650605728788480,1;268957512638803968,1;270624939076370432,1;278582836339019777,1;285071508504715264,1;277402840203399168,1;266940702523543552,1;270524335633080320,1;282894794752151552,1;269483629376311297,2;274137960419565568,1;283416746533199872,1;272950246793945088,1;273119579235041280,1;274250437228630017,1;269443150123257857,3;275675185452052481,1;271434026861068289,1;268835903005405184,1;281882734375337984,1;285668123091275777,1;242037284592046080,1;281707041981083648,1;269176396587347969,1;283802077254258688,1;266974311515054080,1;280948297957519360,1;283860198181961728,1;266479157117079552,1;273885316518133760,1;273069717340700673,1;266046112023052289,1;277196742699671552,1;281505687417282560,1;270061671551225856,1;283283145053315072,1;282117980291215361,1;281341094552301569,1;273121508623278080,1;269412821111033857,2;270814901453324288,1;273936277320114176,1;276335180141174785,1;280884951384203264,1;273012746092691456,1;283396563559124993,1;281419423154319360,1;279218076279504896,1;283606966616588289,1;268383064978251778,1;272152641163890689,1;278164827812290560,1;272994005942419457,1;270260603216596993,1;276406114193653760,1;266362043760779264,1;282132375180308480,1;281548561613717505,1;267916989719269376,1;274177030369734657,2;276844546636279808,1;275053304378183681,1;274849490555518976,1;272090055777075201,1;278054542787112960,1;279355724130304000,1;272414529307156480,1;272373798664278018,1;269182822273650688,1;280431639413284865,1;272317783495303168,1;270030184911106048,1;282717606388043777,1;275775462859497472,2;277304202756227072,1;281266422859067393,1;267572461204291584,1;278582425305632768,1;273127099626315776,1;282960553314492418,1;268181260231401472,1;277167187456835584,1;280839328664518657,1;270208811955007488,1;266834456625676288,2;285263829947019265,1;279726933422514176,1;280066927467053057,1;271353979559092226,1;266395908596453376,2;268833302524354560,1;285833986834579456,1;281145451221233664,1;269892485940125698,1;284737499299979266,1;271465365811367937,1;278931190080208897,1;282288805929697280,1;270428018839785472,1;281574662771724288,1;278958662750453760,1;279090928763936768,1;276233099174625280,1;283208742617612288,1;269050714284756993,1;266580831248732161,1;267829836255461376,1;272543239926603776,1;278454205453328384,1;275922775192002560,1;285167327417356288,1;273926219366535169,1;284382556340764672,1;271032560673492992,2;284749482464272384,1;269480693355143170,1;266110272299757568,1;278590339957284865,1;280332179869945857,2;269635400249774080,1;268707360170708992,1;284705555505876993,1;278385850847481856,1;274663393489743872,1;284511162106785793,1;284718956319748097,1;273854111642955776,1;272870508889010177,1;280901372264726529,1;270733099929833472,1;279303405212684288,1;278709995061772288,1;273045449118711808,1;279227844800966658,1;269662570976247808,1;277842835313672192,1;272088992583917570,1;274036693143785472,1;267390122226511872,2;279316017459650562,2;280363209347694592,1;267044384082653184,1;272744037147086848,1;271797081621024768,1;273942247060414464,1;280358608938602496,1;268442515013763073,1;270873508773519360,1;285505768516616192,1;282127706894770176,1;278303436984967168,1;270271617467293696,1;277109712904916993,1;283149997200011264,1;266138713879367680,1;276467018755096576,1;271004823728566273,1;268418536202973184,1;285380641321799681,1;269472338301579264,3;276067881333174273,1;270088263451152384,1;268939825254653953,1;279296595269398528,1;276504995631878145,1;267827332281139202,1;279337743958540288,1;276441467982065665,1;269491707576455169,1;272391439810437121,1;269369667963981825,1;276495440298516481,1;275865409708752896,1;278893831414505472,2;269944512053395456,1;272394908449505281,1;269693239718727680,1;267225042801266689,1;276706313118035971,1;275709436134293504,1;277862691123638274,1;277967657792335872,1;283318352364052480,1;273887328571883521,1;273278270705901568,1;270025827050192896,1;278806505715818496,1;266023257545781248,1;282739848790540288,1;276605607883186178,2;279372963520856066,1;271000627289669633,1;277088921714827265,1;268564770595172352,1;280273744835002369,1;269042065621520384,1;269876379808563200,1;269124991226880001,1;268716416302186497,1;274219891966488576,1;272091949601800193,1;284432105566531584,1;268368267444359170,2;272204587635720193,1;280877681577447424,1;274849884811694080,1;266186096919060481,1;284485962703196160,1;270972519186567169,1;277194192231473153,1;279371797504339968,1;284810463445938176,2;267202280330240000,1;278640109560164352,1;272760045274554370,1;275661029931880448,1;279116234358927360,1;267958035186589696,1;274900002575351808,1;281461912179449856,1;278775614956269568,1;268205721387163648,1;270041601831731200,1;276419909255327745,1;271630945235398656,1;268868488561577984,1;280578347782774785,1;278858750251634688,2;277713843667480576,1;276443808407891968,1;273264886681833472,1;283821966652227584,1;278358428496318466,1;281157258191192064,1;281796253778583552,1;280275745966792705,3;269972018307428352,1;271177872331382784,1;280305558639230977,1;272775419823005696,1;279108328100089856,1;276467795607314433,1;275778088481214464,1;271567900668739585,1;279187906629865474,1;284509400490717186,1;277866733413474304,1;266615736246603777,1;266314152782467072,1;281473049360994304,1;273174172274937857,1;277545454948982784,1;271020790273679360,1;266157835707101185,1;267325714481676288,1;279801147827580928,1;285208479424188416,1;282329280967483392,1;282955183456133120,1;266222826422431746,1;274214795903909888,1;282649990109736960,1;272432426414927872,1;269528118367236096,2;279757609710518272,1;274966113190805504,1;274633615709720578,1;274673568858652672,1;276827423646023680,1;283940481715548161,1;285163443479252992,1;268173186175229956,1;277766641574608896,1;266314528382394368,1;269881502878294017,1;285424983478505472,1;267962074288750593,1;279770541617971200,1;278046078627090433,1;279990511870279680,1;268832883102334976,1;271122478162661376,1;281955992097402881,1;281865443583619072,1;282599368970870785,1;272090023438999552,1;269010759336468480,1;280738981224804352,1;279710255364075520,1;271521146770436096,1;278494894392221696,1;279220756418793472,1;284474092818669568,2;276192728977653760,1;266472664347049984,1;272762576834813953,1;285802244358672384,1;276275232766050304,1;280306414264647680,2;271417606177697792,1;274928196665896960,1;270843712114933760,1;282676623860461569,1;279856185090387968,1;285415311413493761,1;271278216856100864,1;271337780183969794,1;282028134868611072,4;277626937705390080,1;285169323906048000,1;276729165015834625,1;269456580280455169,1;276210294722793472,1;268803185517395968,1;277230374634004481,1;276835657085755392,1;273912398291812352,1;276048979517648896,1;275728788644585472,2;283675145023934464,1;273770682016468992,1;285390322891104257,1;284291099529474048,1;269439731769688064,2;284727982449364992,1;277445592760856577,1;281160794010435584,1;280763977607290880,1;274717356251545600,1;272247851843723264,1;282873470948356096,1;272472360362315776,2;281451622834507777,1;279314540561301504,1;272478035264028672,1;272474631678590976,1;272810253492563968,1;278302019293421569,1;269478763966889984,1;266896062571225088,1;282426173563236353,2;285426585732014080,1;283033911439802370,1;265995063132295168,1;270604762762846208,1;280891435790786560,1;283051129074499584,1;268403209737998336,1;270800070411161600,1;269650604618551298,1;285169831379103744,1;277068046663823360,1;281406819304341504,1;269218260787007488,1;281197477368057856,1;272159928087621633,1;277579537859112961,1;285168338215268352,1;273009315160391680,1;274194004738985986,1;274276007542931456,1;269048604545675265,1;276177113583874048,1;281231409316757504,1;272526613684555777,1;282895386149011456,1;284443814167474176,1;267071782928932864,1;285794778501763072,1;281866988970717184,1;266265415385239553,1;281068833140252672,1;278785647731421184,1;273933530059403265,1;282115182728192000,1;284444904652947456,1;278629539909861377,1;281770696114307072,1;279360659148402688,1;284275568021737473,1;282580221964713984,1;275754965635588096,1;272190059602644993,1;284195429007122432,1;282331896111845376,1;275668680162045952,1;272943368143765504,1;266514896794046464,2;278253096965140480,1;272887395144314880,1;267684528804474880,1;277096530220023808,1;278209983689154561,1;274906122064908288,1;269076362453729280,1;277556519514537984,1;282218207400587264,1;273636557787901952,1;277399203913809920,1;273849618817744896,1;275788059872743424,1;277844227818401792,1;280070950244982784,1;270737693741297664,1;271367668785893376,1;268868350153719808,1;278933937357746176,1;285762222326689793,1;277567900431290368,1;279199004779245568,1;266747433218871296,1;267782552813727745,1;278520072794943488,2;277926230651711489,1;273854109373841408,1;270037361386196992,1;283036691533557762,1;270276218593636352,1;270098136838578176,1;280063387927449600,1;274136108852449281,1;282628188025282564,1;285327465935691778,1;271013375935393793,1;278598724282875904,1;284190570455371776,1;281559466774786050,1;273193310913433600,1;283535571194871808,1;282816692642537475,1;268655052707725312,1;270080021631229952,1;273880346288877568,1;275051931930619904,1;279727533199605760,1;269661274911162370,1;272887705531191296,1;274860680962777088,1;274954532721680385,1;285577316422262784,1;270295118123241472,1;269484751440728064,1;274440884794294272,1;271096477672161281,1;265985193972752386,2;266138034372747264,1;272733191536799745,1;273799454916763648,1;268713605472604162,1;277485199586127873,1;283113640951967746,1;275310838829686786,1;272090502202023936,1;284730083804069889,1;266140803854913536,1;275676229829537792,1;271298492113231872,1;273001063165079552,1;272049872344055808,1;284340821313060864,1;273050431935102976,1;278155772322537473,1;274952590750539776,1;272450281554468864,1;282578321932427266,1;266369421549924352,2;269409960620863488,2;274069744267706369,1;272430546536259584,1;270250302001799168,1;279288676683509760,1;279078296103309312,1;285033059328339969,1;280120092090585089,1;271251566231695360,1;285563429077524482,1;276481624277921792,1;277559833039888384,1;282243285127426048,1;266674821419651075,1;269646934602559488,1;273064738697641984,1;281582480941776898,1;270667652035407872,1;281865512584101888,1;282129216840028160,1;273086863672229889,1;268082916372914176,1;275977926095294465,1;269882872595349505,1;274135297040719872,1;268756316070244352,2;269580654117806080,1;278461746807717889,2;284500114276511744,1;276299161530417152,1;280308842762477568,1;268427734307446784,1;278242942525779968,1;285567422071709696,1;273204950094446592,1;277955087450644480,1;272498314736443393,2;276309536162344961,1;272396204388802560,1;269447830970720257,1;278161245897621506,1;281334991818981377,2;285415256916897792,1;271074738594529280,1;284898539614646272,1;278209820119674880,1;276532304036388865,1;283321984652279808,1;270574482316472321,1;268103707852419073,1;281945517712359424,1;281023912882601984,1;280913644622082048,1;268868224316231680,1;273089896137248768,1;276210294735372288,2;279221503038459904,1;274162908135555072,1;284719480590983168,1;284114692820054016,1;281754468368908288,1;282170350396141568,1;278787530961350656,2;271334235980328960,1;269159791367172096,1;266578424389324800,1;275110115261165568,1;275056823399239680,1;266517203673837568,1;273018370683707392,1;270884380237512706,1;275269722063380481,1;272971008573579264,1;271393249845985280,1;285658216145223680,1;284290852078112768,1;280589076829196288,1;278532479546175488,1;276041562100756480,1;273101495803711488,1;268359333606219776,1;284320749077028864,1;273083109740793856,1;277110355396804608,1;273931575501156354,1;278865431777927168,1;281334983430385664,1;272640338039029760,2;273261921321512960,1;282787441579008002,1;269934098393481217,1;284059355870003200,1;272431050674806785,1;268780991156453376,1;280171101823328256,1;268703409115369472,1;272395508130127872,1;281397138850725888,1;275749630128562176,1;275180404351324161,1;281535286628995072,1;285477642969415681,1;282899383345901568,1;278663807407120385,1;274478437245280257,1;285055171690635264,1;267170491666665472,1;278513173139685377,1;271277952602365952,1;267406473057951744,1;281250364894883841,1;274099972612440064,1;277112261301108738,1;271157240537415680,1;267034608812564481,1;283344088621780992,1;274864900445179906,1;269086084829437953,1;272771670098472961,1;271546063515709441,1;277799420047802368,1;266463336240128002,1;269660322795761664,1;276685459067895810,1;282890105549635584,1;281407985287315456,1;278597189276667904,1;269236580659650560,1;279149151260930048,1;272186325619335168,1;281189474656976897,1;279750778049155072,1;266646346277216259,1;285093264397320192,1;274003566530801664,1;269925529245847553,1;274093735694974976,1;273961959051907073,1;281790640054996992,1;275884728568139776,1;267851107018108928,1;273721407324688384,1;274233968038121472,2;276908499563335682,1;280444184563965953,1;284727189700763648,2;271503790740484096,1;276432460361891840,1;274981428880629761,1;278809311973625856,1;275015475958779904,1;282926361121812480,1;273988467044806656,1;284677000675876865,1;274165162225844224,1;278850101609390080,1;266575634535440384,1;274947410776686592,1;273990606156611584,1;280334415442366464,1;279479037477388288,1;275721117262561280,1;276479038049091585,1;274640211575701504,1;279269805637378049,1;273779552977838080,1;284050988225134593,1;266216425927110656,1;279468237165559808,1;278274529850163200,1;267951831802597377,1;267923419570507779,2;276181597307416576,1;276649005084209153,1;267390449390612480,1;281462820300783617,1;273579157500346368,1;266747043123437568,1;274285721584537600,1;273681691464318976,1;272180021580410880,1;275670336819838976,1;277021896745316352,1;283996613276479488,1;279324326384250880,1;269554613756243970,1;274944999932710912,1;284086526562934784,1;276384043782766592,1;273184499909685248,1;280074234380828672,1;284739072184946689,1;275687538142896128,1;278211556574109696,1;279302461456535553,1;270461100477263872,1;269580652012244992,1;282878440644939776,1;272726770065747968,1;276647711070101504,1;277157976773632002,2;266571779949072386,1;281617935368351744,1;270129615085920256,1;275829468717793281,2;271313050542415872,1;282059419422961665,1;278949175230595072,1;279362679083245568,1;284545215627403264,1;278386035199713280,1;281072931705073666,1;274497554908053505,1;272762507695898624,1;284653575509008386,2;283573324087431168,1;278070967673188352,2;273892258120597505,1;272399140556767232,1;276568605737500672,1;281301202522750976,1;279362901289099264,1;284250687406231554,1;278882673399848960,1;276452939055394816,1;268246666182799360,1;271350671134031873,1;269193836528533504,1;282088569860931584,1;277466135153238017,1;266705712472784898,1;276699057773219841,1;278161132638859264,1;273152533856407552,1;283248454304673792,1;274475954242469888,1;279467708645535744,1;285776222892457985,1;276795379180269568,1;274094356430979072,1;269486326292824065,1;268310960702373888,1;272370245845524480,1;268350055776391168,1;277822698455982080,1;277910656001380353,1;265947994673778688,1;283429417546559490,1;273904111206944769,1;277560260858892288,1;271533897425227776,2;281352095288922113,1;284804666921975808,1;282823982074433536,1;275646865511428098,1;281871724977471488,1;281794272334843906,1;280712938799632385,1;282894645644636161,1;273519889241759744,2;271625521987715073,1;269130905170350083,1;283070951338426368,1;282635666490265602,1;279224300622471168,1;269603901043523585,1;266609692275511296,1;272056180501782528,1;281190221243117568,1;271912055869685761,2;284561877953028097,1;269698407088672768,1;272179968488910848,1;272023230108278784,1;268397075241250817,2;274107484640268288,2;282500635994251264,1;273981999444807680,1;275334905754439681,1;284980303376822273,1;281391044522819584,1;276093118481326083,1;268482130231832577,1;270243469493161984,1;278650758906404864,1;278338757197979651,1;278131680223567875,2;278581086278270976,1;277104600056754176,2;273120594239836162,1;283984432245907456,1;277406950650695680,2;276698725622108161,1;284077775109910528,1;268484571325161472,1;269909984551243777,1;282135340540633088,1;274842452509220864,1;277996905311653888,1;266213296997298179,1;276600885117849601,1;267266105033240577,1;266148263546200064,1;270642498790125568,1;281581952451084288,1;272098714854756353,1;272842478351183872,1;273913804235096064,1;280729854431875072,1;267286581625372673,1;266482210578759680,1;271439464914640896,1;270272162731012096,1;272393749437505536,1;277982027486220288,1;255730872463011840,1;266623747379847169,1;277063214838185984,1;266573528978042881,1;270643085984284672,1;283584831777026050,1;276071953993973760,1;272748425274081281,1;271025451324022785,1;266650058257219584,1;272395296590426112,1;282101043704250368,1;285135354221187072,1;267065579540709376,1;281398615228944385,1;276299488388337664,1;282994254282899457,2;280018458538819584,1;282166504227733506,1;276375906824630273,2;285552146387177473,1;268424978616164352,1;268959711871787008,1;267372518711640065,1;278476208734347264,1;271969207489527808,2;278575429206564864,1;281799594902450178,1;271295954257334273,1;272513762362290176,1;272728057708691457,1;282776611852546048,1;271276203594350592,1;282160619615051776,1;281232496660717568,1;284028712259837952,1;284745330094919680,1;273860389794615296,1;268967876944343040,1;274212388348260352,1;282228982554980352,1;281427835359473664,1;268800767320801280,1;276152560132423680,1;281039498920472576,1;270959881782194177,1;275828667597352960,1;277433219551490048,1;283247158239559680,1;267055001535401984,1;276077528240779266,1;279907804410687488,1;285569196258123776,1;275611998262263808,2;277117568836313088,1;284752224419188736,1;277730390213550080,1;280131230777892864,1;267667642536587264,1;269599161471610881,1;272409210938077184,1;268559989101187074,1;276101502890819584,1;271836419985649666,1;284194588623765506,1;267790556594319360,1;268622102557507584,1;278693662442012672,1;274012391363198976,1;276279018414800896,1;277544305722261505,1;267094272770187264,2;272113084674482177,1;270917137596571649,1;276357028253925376,1;266970586973089792,1;272409265451454465,1;274615276283248640,1;282864730761216000,1;282020580167917568,1;280054642782646272,1;270835503870382080,1;276774072094961664,1;280989662196142080,1;284410691715227648,1;272450281546076160,1;277856475190292482,1;284337022976540673,1;272911025865641984,1;270816286655791104,2;282763013948321792,1;270923781382492161,1;268100725379317760,1;284578216922996736,1;272958794798096384,1;280750649770135552,1;276882507461451777,1;280525650559901696,1;284375216300376064,1;270425602941665280,1;284688463712882689,1;278598623703494656,1;279423857213976576,1;266381795610722304,1;279257704063709184,1;285600649347989504,1;270186150122115072,1;278272474611847168,1;267122294952968192,1;277530888143777792,1;277465394091012096,1;281463793282854912,2;283361432043675652,1;282107813336072193,2;282212318593568768,1;270655857652531201,1;276691818589085696,1;276341370942259200,1;266838944526786560,1;285477852680429568,1;273913355452948480,1;273976177734057984,2;270114586898886657,1;280746284871204864,1;269887901570048001,1;281242729747468288,1;281286337905184768,1;280495275389378560,1;284664384230404096,1;274988422672830464,1;271485197357309952,1;274847972355870721,1;271354512898416640,1;281549555647012864,1;277476093752127488,1;284639704920518659,1;279817199055675392,1;273257102066192385,1;274146785264558081,1;283634279928446976,1;272384108032839680,1;277471509369454593,1;282325577388658689,1;272394655163904000,1;273813199676129280,1;281780619866947584,1;270742239330848768,1;268079158289125377,1;269928133304672257,1;271264136573362178,1;272287559344877568,1;278030681391656960,1;276203290256101376,1;276467862766489601,1;272129438257385472,1;273758145241812993,1;275080332468944896,2;282563889361727488,1;283747547099590656,1;269475307860398080,1;282192743793577984,1;273946452714196992,1;281781655868420096,1;270921931719602176,1;284067819967086592,1;268799471293435904,1;281120654500192256,1;277736253850546177,1;281617611530326016,1;281474490209296384,1;275668591972585472,1;266660820824498176,1;277106527213596672,1;273930447229186048,1;281308735530483712,1;277161993750843392,1;278460538835574784,1;272510507569774593,1;272747234104340480,1;284871830311948288,1;281160810779262976,1;277240059286130688,2;285711869707157505,1;277425892102381568,1;268686283801513984,1;275857583133298688,1;281417765372444675,1;285777053381427201,1;281091502938128384,1;280705124823879681,2;284391993533136896,1;277534906278629376,1;272677495411707906,1;272145087230795777,1;281468903358623744,1;268542700159115264,1;280238956774322177,1;283591921631391747,1;279242172547612672,1;277520008094040064,1;278607870910689280,1;282218471637540864,1;267303509836312576,1;279759185971916801,1;273854109579354113,1;271018868166770688,1;282724858335473665,1;268511611990450177,2;281334949884334081,1;266317743534518272,1;272089671385899008,1;281469004042870784,1;270974721225531392,1;271153247551639553,1;284890729812205568,1;281689255347101696,1;269718531355078657,1;275031634498179073,1;281238019518914561,1;276089226142040064,1;285163728704532480,1;280263745622654976,1;271763984812740609,1;270697519145693186,1;268024330343038976,1;277590686331699200,1;269979618377859072,1;272775521132240896,1;270254022362030080,1;285481031992238082,1;280754332377423875,1;272049444495687681,1;282072535040942080,1;277286171464314881,1;277176599458238464,1;268537096577380353,1;281425265807220736,1;237200237192679425,1;270273194517221376,1;267363861684973569,1;280391697421193216,1;274612290093977600,1;276395414528356352,1;269131643380457472,1;285552744926953474,1;285309300400877568,1;283980098858803201,1;272395345940582401,1;267731307860205568,1;282813790167388160,2;285527974625820673,1;272883792220397568,1;274982227702599680,1;277795544515108865,1;272965086233112576,1;283086789026119680,1;278918351311499264,1;271773807415545859,1;272678659947651074,1;271683436954132483,1;282506729361657857,1;267361345077379074,1;269580903683067904,2;268451587297513472,1;281401278603603968,1;272235231199760384,1;283059043734536192,2;279329729717350400,1;282506300351463424,1;277154813546987520,1;276972925532389376,2;280432808739106816,1;269087481549426688,1;284160522474119168,1;279258098311503872,3;269926463967469569,1;267915252748910592,1;284953003901997056,1;284782881698619392,1;272701113512390656,1;284401770455773184,1;277116558017433600,1;274897477591769088,1;285320654369206272,1;274163726033235969,1;279083283936055296,3;
atmosphere	0	
stupid	8	282440245461516288,1;283584831777026050,1;
ryan	2	266157835707101185,1;
bad	26	269622951580672001,1;284737499299979266,1;278302019293421569,1;282926361121812480,1;268246666182799360,1;273519889241759744,1;268482130231832577,1;
celebrities	0	
videos	12	280332179869945857,1;279316017459650562,1;274107484640268288,1;275828667597352960,1;
good	82	280339041013084160,1;283286387564900352,2;283101989196423168,1;276234093228867584,1;276275232766050304,1;271337780183969794,1;265995063132295168,1;270098136838578176,1;270986058408263680,1;275829044526862336,1;273834354931793920,1;266573528978042881,1;280975124746878976,1;284400776384757762,1;278190375309541376,1;273813199676129280,1;273930447229186048,1;280432808739106816,1;
merchandising	0	
sales	38	280066927467053057,1;278893831414505472,2;277088921714827265,1;268368267444359170,1;278858750251634688,1;279187906629865474,1;274633615709720578,1;274194004738985986,1;278785647731421184,1;275310838829686786,1;284936837812875264,1;278787530961350656,1;275269722063380481,1;275749630128562176,1;278850101609390080,1;274012391363198976,1;
crash	16	279418819871653889,1;270800070411161600,1;266573528978042881,1;272911025865641984,1;266838944526786560,1;281238019518914561,1;
presentation	1	275670336819838976,1;
belongings	0	
club	35	273522766743998464,1;280063387927449600,1;268713605472604162,1;280913644622082048,1;284290852078112768,1;279907804410687488,1;272384108032839680,1;284871830311948288,1;237200237192679425,1;277795544515108865,1;
create	2	
