276076727137075201	time for a tuesday trivia question!! ...... lexus introduced their first hybrid car in 2005. what was that... http://fb.me/14w8jkou6 	99
265891266716368896	two fakest people would be emili and lexus. they talk shet about each other to me than they kiss each others asses to each other ha #classic	-1
280504045674823682	@jazsharpie your gonna be jelly of the car i'm getting in less than an hour (:	33
275806232269434882	lexus made me want ice cream! .	-1
271324115107975168	just washed lexi...i'm dying. #car #lexus #squeekyclean #unoriginalcarname #owells	43
269170558116188160	i added a video to a @youtube playlist http://youtu.be/u6bkwygm4ye?a  lamborghini aventador & lexus lfa rev battle @ pvgp 2012	86
282222208745603072	tha house party i don't sip bacardi, pop tha trunk with tha remote next to my lexus car keys.	43
274985331483353089	lexus lf-a roadster 2014 - hold your breath for the lf-a roadster! the first... http://xplorecars.com/2011/08/lexus-lf-a-roadster-2014/ …	86
269635530294190080	yokohama s.drive 245/45r17 99w (1163) | lexus is250 http://lexusis25015.aluminumwheelsandtires.info/yokohama-sdrive-24545r17-99w-1163-1347407409-muti01 …	57
275649822466379779	used 2006 lexus gs gs 300 in south hampton, nj 08088 for sale at highline motor cars: used green 2006 lexus gs ... http://bit.ly/thi7qj 	55
267957817053417472	casi un segundo de diferencia entre el 0 a 100 km/h de un lexus lfa y un nissan gt-r, a favor de este último...	101
273819042324815872	http://bitly.xaijo.com/socorro  i'd like to put a big red bow on the coffin of the guy who came up with those lexus ads.	37
278495246696996864	i pulled up in my lexus now they like wdf	43
281234055901638656	just got off the phone with lexus and bugs life	-1
277430312919764992	armchair golf: lexus day 2: dinner with peter jacobsen and nick watney: editors note im at pebble beach for the ... http://bit.ly/u2vyrv 	53
276681529315426305	the car industry strikes back - audi and lexus (via @copenhagenize) http://bit.ly/re84ox 	37
273076931543572480	i liked a @youtube video http://youtu.be/u8zqlt3hiau?a  scion frs ---lexus is300 traklitewheels	34
284672454037733376	tidal bay will win the lexus chase #leopardstown #lexus then will win the gold cup	87
272729567658127360	i get ah goodmorning text every morning from lexus, she real	-1
272397877928673280	"@kisssmycakeee_1: ` honey complexion , body of a goddess , 22s on a lexus , named alexis , by the way of texas , big face rolexes ,"	54
280809328095682561	@lexus i just noticed your cover photo. about time one was added!	-1
284599070490767362	flemenstar wouldn't win a gold cup therefore won't win today! midnight chase ew for me, real classy stayer with gears! #lexus	87
272467330687184896	i really am done with smoking, new lexus.	60
267637762293915650	have fun today (: @torezcorry	-1
270951564468961280	oomfs be so coo in her lexus	33
274960408908029953	driving the lexus >>>>>>>>>	97
276672943252205570	photo: spdcrzy: timsa626: officialpresidentkony2013: how that sc looks fine wat how lexus: the pursuit of... http://tmblr.co/zgyiwwyn0mrm 	43
