282600479186354176	it takes 6 months to build a rolls royce car, and only 13 hours to build a toyota car	34
282154307179130880	con la mano en la toyota, la encontreeee	2
277255171355074560	toyota prius rescued unscathed, but i fell down the hill & landed upside down in the ditch! the woman definitely almost rolled that car over	41
284243133481496577	#aas toyota resuelve por 830 millones una demanda por falta de seguridad http://ow.ly/2txax6 	65
281469303855906817	bring your non-perishable food items down to #cranbrook alpine toyota to support the food bank into the new year: http://www.thedrivefm.ca/show-news.php?newsid=7525 …	25
278970956272238592	y en la recta final kia-sorento y toyota-fortuner(2013)	45
283006400987287552	tru zoes drive toyota corollas #zoe #toyota http://instagr.am/p/tmwkf7tyjk/ 	62
284349480042639361	why does toyota think that a pink crown athlete symbolizes its…athletic nature? [w/videos]: perhaps you can help... http://bit.ly/tcrlde 	94
277708013580730370	soccer-monterrey set up chelsea clash in japan: toyota, japan, dec 9 (reuters) - mexico's monterrey produced an ... http://yhoo.it/unaysj 	124
284085486354563072	toyota to settle acceleration cases for up to $1.4 billion: detroit (reuters) - toyota motor corp has agreed to ... http://bit.ly/v4re5r 	65
278909476160032768	toyota fj cruiser billet gear shift knob, small, chrome 2007, 2008, 2009, 2010: our billet gear shift knob, smal... http://amzn.to/rrn3hn 	61
281665628811718656	congratulations to mr. shiva prasad on purchase of your new toyota etios. we wish you a very happy motoring.... http://fb.me/gmjg1euh 	30
277686098329755648	toyota stadium minuto 51' #ulsanhyundai 0-1 #monterrey gol de corona (monterrey) #mundialdeclubes	124
282134145159806977	exciting! sneak peek of the @toyota furia concept: http://youtu.be/-ad2zovqbzk  #toyotalove	64
283018895823081474	toyota motor triathlon race car concept http://bit.ly/hkz157 	45
277829644210814977	megan racing street series coilover damper kit toyota 84-87 corolla (with... http://carenginetemperaturesensors.homesandgardenskitchens.com/megan-racing-street-series-coilover-damper-kit-toyota-84-87-corolla-with-spindles-version-2-reviews/ …	61
283220373426806785	y aquí viene... en su toyota prado todo imponente	37
284401862743048192	japan’s yen offensive may give toyota an edge over hyundai: analysis - tokyo — when toyota… http://goo.gl/fb/jc3kz 	4
281981782885281792	@ellenbinney 2004 camry toyota (:	18
278590181429350400	cadillac grills. cadillac mills.	37
285752789324414976	" @chiogaitan: linda la película de toyota story 3." toyota story jaja esa mara	44
283958277518270465	toyota set to reclaim 'top car maker' spot from gm http://cnnmon.ie/utch4j  via @cnnmoney	56
283315231797673984	thatonekidwithacar: toyota corolla e30 coupe by the adventurous eye on flickr. http://tmblr.co/zwmd7ya57d0x 	62
281509760086454273	se vende toyota yaris del año 2000..automatico..b/.5000 negociable.. tel 62048234	59
281402411078283264	another happy customer: love the toyota experience. dealing with this company is always a plus. michelle was so... http://fb.me/etuaqr8p 	30
284542636163997696	@blitzwingjp *wanders around ikebukuro-eki looking for the right exit*	107
278203457360502785	cars in kenya  save money during your wedding by hiring a toyota voxy or toyota noah	87
282879833707536384	@julievence honestly if you drive a toyota truck just please cut off your balls	44
281791466345488384	my father been missing as of 7:00 am 12/19/2012. look for kdu plates of green toyota highlanders. thank you http://twitpic.com/bnnv8p 	37
277464531561758721	pregame @ the toyota east vs west tn all-star classic. pic.twitter.com/myuy3idz	124
284316668010835968	the toyota settlement: bipartisan extortion by big government and class-action lawyers http://shar.es/heb9g  via @breitbartnews	65
281528877749264384	for this wallpaper wednesday we give you an automotive legend! can anyone name the model of this iconic toyota? pic.twitter.com/yn2njba9	30
