285427177103699968	@nbcgrimm every once in awhile i see a chrysler pacifica with license plate blutbot. think they are a fan of #grimm?	50
273120850109140992	“to me every hour of the day and night is an unspeakably perfect miracle.” ~ walter chrysler	20
264509088371720192	1997 chrysler sebring part: 8-litre version above it, now the 1997 chrysler sebring part is pulling power. dont ... http://bit.ly/yga4pt 	66
271758733107949568	what was chrysler thinking when they named it the "big finish event"	3
267366558622441473	i have decided the car i want, a chrysler sebring convertible 2008. very classy only if it was my moms model which is 2010	77
269080074395975680	" @amarsadik: i need a faster car idk y" get a chrysler crossfire srt6 @amarsadik	82
264067394568351746	chrysler exec slams donald trump over jeep tweet: 'you are full of shit*' http://lgf.bz/rxscm4 	8
263325325642039297	memo to the desperados out there. chrysler says not moving jeep work to china from u.s. http://reut.rs/udkpni  via @reuters	59
264110746932236289	allpar news, chrysler buying tipton plant? - http://tinyurl.com/cb82gry 	40
271432151990411265	2011 chrysler town & country touring w/back up camera only $0 in san rafael, ca http://www.preownedluxurycarandtruck.com/vehicle-details/f9a6d450146ed9459ed15b66b4b3847f/default.html …	65
263462273979387904	chrysler-fiat ceo wants to unify the automakers by 2015: detroit sergio marchionne, chief executive of both fiat... http://bit.ly/rovioc 	16
266344684538974209	sandy spurs toyota, honda, chrysler to scrap vehicles http://bloom.bg/yk1ldx  via @bloombergnews	22
285065925919649793	finna make a video fa this song...	3
279859565711994881	chrysler cirrus convertible 2008-09 precut window tint: you will receive precut tint for all of your vehicle's w... http://amzn.to/uoxxaa 	66
34432926972116992	imported from detroit... the chrysler spot. http://www.youtube.com/watch?v=skl254y_jtc	21
267294462710005762	~ el verdadero secreto del éxito es el entusiasmo. –walter chrysler	20
283704228323655681	want to win a #chrysler 300s customized by the overhaulin' crew? http://on.fb.me/q4koea  fill that out #win #teamfollowback #followngain	73
264840589349117952	i will fucking own a chrysler 200c .	67
264395674378969088	. @chrysler disputes my statement--but watch chrysler move @jeep jobs to china after the election.	25
271102785880211457	check out the special use @dodge dart police car @chrysler built for the belvidere police department! #moparchat pic.twitter.com/6ps1yn9j	50
264141835109277697	photo: dbreunig: chrysler from the east village http://tmblr.co/zcceovwpce7p 	88
262459319398834176	have so much to do that i am up and in the office at 330 am on a saturday. #startup #growth #awesome @3birdsmarketing #dses #dd13	40
275244149387702272	drop top customs puts tops on chrysler 300, dodge charger, proceeds to drop them http://ow.ly/2twpl0 	103
265851094847070208	if i was in the market for a car it would be a chrysler. rt @tpm chrysler gives workers day off to go vote: http://tpm.ly/rgp0rj 	62
269493657940422656	la crónica de hoy | inevitable, la fusión entre fiat y chrysler: marchionne http://www.cronica.com.mx/nota.php?id_nota=707402 … vía @lacronicadehoy	16
264714659154755585	gm, chrysler have best october in five years | thinkprogress http://thinkprogress.org/economy/2012/11/01/1123261/gm-chrysler-have-best-october-in-five-years/ … ...we need to say thank you. obama. good job	34
270875924390633473	1996-00 chrysler town and country lh fender primed http://dlvr.it/2w9jmn 	65
282568169548283904	where is your srt taking you for the holidays? send us a snapshot from the road. safe travels.	73
268844824302583808	$$ chrysler said to talk with santander to be main lender http://bloom.bg/t3zcd3  via @bloombergnews	110
265885796379267072	politico reporter who started bs chrysler giving workers day off to vote for obama rumor also wrote the wisconsin local 1844 story	62
267233976647823360	sorry trump: chrysler adding jobs at mack http://dlvr.it/2szfs4 	8
262961901489774592	romney lies about #jeep jobs going overseas. in fact, 1,100 new chrysler workers to begin working next week. http://on.freep.com/q29nng  #1u	59
262160510743625729	#chrysler response to @mittromney lying about #jeep production moving to china. http://ow.ly/enj21  #romneylie rt @cfltvengineer: rt...	59
263103461288181760	bloomberg on fiat: "considering building chrysler models in italy, including jeeps, for export to north america." http://ow.ly/ervcl  #tcot	83
283974358307860480	auto workers get pay back for concessions they made big profit sharing checks	43
281008550497636352	chrysler considers production boost at indiana plants http://dlvr.it/2fkxvh 	29
269228875735773185	chrysler to hire 1,250 in michigan | money - wtae home http://www.wtae.com/news/money/chrysler-to-hire-1-250-in-michigan/-/9680890/17424894/-/4r1ulw/-/index.html … via @pittsburghnews4	74
266912938772811777	chrysler recalling 919,000 jeep grand cherokees, model years 2002-2004, worldwide because air bags can inflate while people are driving.	13
263167784735895553	new @thedcpundit: mitt romney says obama is the cause of chrysler moving production to china http://thedcpundit.com/mitt-romney-says-obama-is-the-cause-of-chrysler-moving-production-to-china/ …	114
263323768066277376	breitbart has an amazing piece with headline and lead that says washpo call mitts chrysler ad correct. then 2nd graf, no they say it's false	59
266886268875591680	chrysler recalls about 745,000 jeep suvs in u.s. for airbag issue http://dlvr.it/2skyz5 	13
263417654965047298	sandy and the libya situation are freezing the action and giving romney a significant boost, because no new story can develop. #election2012	59
264308952962043904	attending the ann romney event in des moines, iowa. rough day for campaigns in light of hurricane sandy. please text 90999 #redcross	8
270196803666866176	friendly dodge chrysler jeep is hiring sales professionals / salespeople / sales associates http://ziprecruiter.com/tj/dab96de4  #jobs	39
264361732959518720	ralph gilles, chrysler executive, lashes out at rwnj @realdonaldtrump http://www.huffingtonpost.com/2012/11/01/ralph-gilles-donald-trump-chrysler_n_2060531.html … #foxnews #ohsen #ohgop #tcot #p2 #obama #romney	8
277119628214419456	chrysler begins charitable... http://stocksupdates.com/finance/chrysler-begins-charitable-foundation-honoring-marchionne/ … #finance	27
268119633331109888	union health trust demands fiat pay $342 million for chrysler stake http://bit.ly/zhlava 	94
282401251025641472	chrysler building is better than empire state. the g stays up all night	88
264387315118510081	ralph gilles, chrysler executive, vp to donald trump: 'you're full of sh*t' http://huff.to/y9xz1l  via @huffpostpol	8
