256705006932205569	ford escape mazda tribute service and repair manual 2001 2002 2003 2004 2005 2006 2007, #sports #recreation: ford… http://goo.gl/fb/yhlb4 	70
240612355870973952	used 2006 mazda mx5miata touring in norwalk, ca 90650 for sale at a-lux auto: used gray 2006 mazda mx5miata tou... http://bit.ly/pqbcos 	39
242426862138179585	toronto reliable mazda 3 - zoom zoom - $4800 greenwood and gerrard a reliable 2004 mazda 3 and its in gr... http://tinyurl.com/9463zls 	39
280128601582616576	mazda 6 2008, rec. imp. 6airbags, 4cil. pint. fabrica $485mil 809-850-5030 pin 2388eec5 @clasificados_rd pic.twitter.com/w9nqr0fi @hacheventas	39
268089744712413184	25826 - pbe mazda 626 mx: asking price: $32,500- must sell! contact: 765-9122	39
243040765620670465	alfa romeo's version of mazda mx-5 miata to be costlier, offer own engines - http://easybranches.com/2012/09/alfa-romeos-version-of-mazda-mx-5-miata-to-be-costlier-offer-own-engines/ … @phuketdailynews	66
279995553432088578	lexy 2012 mazda cross country rally champions in the race car	16
285572790776655872	@kelseykramitz you're wanting to go blonde!?	16
266240851917819904	hearts hearts glorious hearts, what will there future be , a showroom for mazda, a new shop for asda or maybe a chippy they'll be #genius	64
261942736339480576	mazda parts | morrey mazda parts and accessories: accessorize your mazda at morrey mazda of the north shore ... http://bit.ly/xvixoj 	40
245082817053204480	i liked an @youtube video http://youtu.be/xduz8rn1wne?a  2012 grand-am mazda raceway laguna seca - onboard rx8 (+ foot c	69
275141540081459200	#icantstanditwhen people have eyebrows that look like the mazda logo pic.twitter.com/ejzegquj	33
257209522978967552	rt @prettybrown_14 about to put the mazda in the wind . f the city up 1x * <put it in the wind and kum to tennessee for ah weekend then..lol	16
247673145404841984	don't forget ---> the meet & greet w/ @realtitolopez is tonight (6pm) at #1800bar! powered by @streetratt & @2thepshow! @djvar @shamrocc317	-1
285509960094343169	nice of the mazda chaps to drop me at home while the car is getting serviced.	16
265882697749131264	just saw a silver mazda with dark windows and thought is was my bestfriend suprising me in cape! #itsnother #sad @chels_iworship	16
271054941471268864	mazda3 is in the lead. so long #junkmobile honestly anything is a step up.	27
239235168731279360	mazda wraps up u.s. production as last sedan rolls off line http://goo.gl/fb/0xbsz 	26
242830534525468672	i've uploaded an @youtube video http://youtu.be/byzkbgolipe?a  2011 mazda cx-7 er10l2 classic activematic grey 5 speed a	39
244488622605234176	used 2002 mazda tribute es 4wd in denver, co 80113 for sale at horizon auto inc.: used silver 2002 mazda tribut... http://bit.ly/ozkfyt 	39
254595066507714560	•i wish i would've gotten my car from mazda instead of ganley.. they giving me the run around too much and that's that shit #idontlike	52
267283444281786368	@alexglamorous do you love your mazda? i'm thinking about getting one	71
247188634502066176	spent the day working on the engine swap in the mazda. there a billion plugs and hoses. grandpa says it'll never run again hehe	27
251712518504992768	mazda eyes business tieup with fiat in october http://feedproxy.google.com/~r/japantimes/~3/gelfzo493lg/nb20120929a7.html …	68
258972774855503874	used 2008 mazda mazda3 i 4-door in philadelphia, pa 08075 for sale at auto direct cars llc: used silver 2008 ma... http://bit.ly/weo9wn 	39
249123940889411584	vendo mazda 3s 2.5, 2011 único dueño, tenencia y seguro pagados,6 velocidades, asientos d piel, llantas nuevas, 35mil km, quema coco $245mil	39
264457477461008384	mazda my ass. #carsthesedays	16
266549396475346944	aparte del inutil semaforo de mazda en acueducto hacia patria carambola 3 autos altura andares — @zolapas http://ret.io/r/dfgx 	16
281346324861952000	my purple mazda take me wherever i wan go	27
277983986221989890	donnet que aquí los papis son tu y tu amigo del acord o bora o mazda verdad verdad... — los tres somos papis :d http://ask.fm/a/1fm1qila 	16
264172692595429378	“ @reberfever: my new whip. seriously pic.twitter.com/mgjw2n0u” 3 team trade w/ @adamestoclet & @grey_goosler?honda with a horn issue & the mazda	45
245944004141780992	wheels need cleaning! #mazda #mx5 #miata #roadster #low #slammed #stance #camber #rotawheels #usdm #jdm #ill http://instagr.am/p/pfapith1j0/ 	45
264143005307506689	just ordered a #titans steering wheel cover and a license plate frame for my car #soexcited #lovemyboys	27
251045846458720256	¡encontré lo que estaba buscando en @ml_mexico! mazda 3 2011 (toyae) $ 239,000.00 http://auto.mercadolibre.com.mx/mlm-407678502-mazda-3-2011-toyae-_jm …	39
279367817105637377	mazda 6 03-04 diamond plate aluminum floor mats: diamond plate aluminum is a great material for these mats to be... http://amzn.to/uorxba 	40
278521238782111744	visiting the crew at @gp_mazda! :) (@ grande prairie mazda) http://4sq.com/ux1z8z 	35
255495461937496064	un ícono de fortaleza, calidad y durabilidad; la nueva bt-50 de ecuamotors mazda http://fb.me/1gfik6rzv 	1
258941311908974592	go bulls! get in the #flfangame & be entered to win a mazda cx-5! http://bit.ly/fl_fangame 	15
278089657516974080	@boltoncouncil where do i send the bill for my car tyre from the pothole on scot lane, blackrod?? rac, mazda repts avail as proof #fillit	16
277324155089743872	#youneedtounderstandthat share this #mazda 3. #thinkauto http://bit.ly/s3a2sb  #elrama #pa #cars	39
278078414357934080	http://www.cars-specifications.com/mazda/preparing-to-welcome-mazda-cx3 … preparing to welcome mazda cx-3	68
256098162442371072	great mazda photo! rt @p_wira mazda takeri #instago #mazda #takeri #iims #car #prototype #instagram #cool #2012 http://instagr.am/p/qjc2jyocgg/ 	45
