283909791166906369	@motortrend @autoweekusa spotted: 2 fiat 500l mules headed south on i-75 all the way down here in sw florida. wasn't able to get a pic :/	71
257980612252680192	fawn over fiat lux's new cheery, music-inspired lookbook! http://bit.ly/toboft 	-1
277454930946699265	fiat currency system – confidence dwindling http://beforeitsnews.com/gold-and-precious-metals/2012/08/fiat-currency-system-confidence-dwindling-2447252.html … … via @beforeitsnews #tptd	-1
272465393623392256	i sat in a fiat 500 today. it was tiny, but comfy. no room for backseat passengers if i'm driving. probably rules it out for my next ride.	104
272343473590530048	queens land rover just sold for £28k. follow the historics auction on line. good fun. first time for me. much warmer&dryer than being there.	98
256668205823700992	somehow it still gets worse for savile. tomorrow it will be revealed he drove a fiat uno late at night round paris in 1997	81
256848628298174464	we make it so easy for you to scrap a car! this fiat punto active is in our bolton car breakers our.. http://www.scrapmycaronline.co.uk/blog/2012-10-11-2002-fiat-punto-active-in-grey-in-our-bolton-car-breakers-yard …	35
255673103315783680	experience fiat and win an ipad. experience fiat at lakeside.test drive a new fiat, get entered to win an ipad. http://buz.tw/g67bh 	110
263462273979387904	chrysler-fiat ceo wants to unify the automakers by 2015: detroit sergio marchionne, chief executive of both fiat... http://bit.ly/rovioc 	38
258575695880523777	#car #instacar #instagram #fiat500 #fiat #500 #popular #white #auto #amazing #awesome #mycar #vintage #vogue http://instagr.am/p/q4ww0nokt1/ 	104
257093584027791360	mira a la madre naturaleza recreate en ella y verás el fiat creador de dios no solo en las savia de la natureza también en tu sangre amen	81
260188586148769792	small jeep and fiat suvs to be built in italy - http://easybranches.com/2012/10/small-jeep-and-fiat-suvs-to-be-built-in-italy/ … @phuketdailynews @easysoccernews	96
277606339478441984	the new university of california logo is dreadful. fiat...just about anything else please. http://lat.ms/sobdmx 	-1
271581842535235584	fiat - choose your italian adv: enter fiat's choose your italian adventure sweepstakes and you could... http://q.gs/2ctsn  #sweepstakes	120
256450425295876096	fiat : 500 2dr hb pop: [tr] [td="width: 80px"]image: http://thumbs4.ebaystatic.com/m/mmbucvv55z_xji64lhiphra/80 …... http://bit.ly/q2296q 	19
261604956451254273	receive a free fiat mug. come into fiat of lakeside and test drive a new fiat today. win an ipad! http://buz.tw/8sik2 	110
262043550647189504	the new fiat 500 commercial >>>>>>	109
281147972023099392	fiat 146 lkmdhfaslgfk'	53
264811141136527360	video of the fiat 500 sema show cars. enjoy! http://fb.me/20u9tlvsm 	29
268673071727120384	impulsa comunicación barcelona cumple su primer año: ... http://bit.ly/zhx9kv 	-1
263863855527116800	i uploaded a @youtube video http://youtu.be/7di0maxyeww?a  wisin y yandel en conferencia de prensa junto a fiat	129
285181617406889984	fiat 500c pop in stock. check out the fiat abarth at fiat of lakeside today. call us 855-553-3040. http://buz.tw/sgsby 	117
278013874798751744	fiat australia are giving you the chance to win your very own #fiat #500 - for more details: https://www.facebook.com/photo.php?fbid=209139082555670&set=a.209139079222337.55559.134767056659540&type=1&relevant_count=1 …	121
266214026785218561	i am ashamed to say i am american at this time! it may be time to leave the usa which was once a great country!	28
257279232319832064	made friends with a fiat. http://instagr.am/p/qvityfgzu7/ 	33
269493657940422656	la crónica de hoy | inevitable, la fusión entre fiat y chrysler: marchionne http://www.cronica.com.mx/nota.php?id_nota=707402 … vía @lacronicadehoy	66
277430233857159169	#youneedtounderstandthat we live in a world based on the promise of money, not actual wealth, the perception of fiat and rates are a farce	-1
269887016555118592	drivin through the hood in a gucci fiat	93
264810600079708160	#mittromney lies again: #jeep not moving to china. romney has no integrity, will say anything to win: http://usat.ly/uifypy 	88
264500812632453120	love my sisters boyfriends new car, mmmm fiat 500 #vrooooom	94
254063973979283456	jajajaja el mago sin dientes es un fiat 600 con las puertas abiertas	81
258343084247642112	boy racer road rage in his fiat was hilare! @janiejones5 @molleymole	100
259844636443553794	@whlhurricanes go canes go! #bridge city chrysler fiat on the ice!	53
263103461288181760	bloomberg on fiat: "considering building chrysler models in italy, including jeeps, for export to north america." http://ow.ly/ervcl  #tcot	116
269434052673671168	fun little thing to drive. #fiat http://img.ly/pn5x 	104
255945590456868864	2009 (59) fiat grande punto active for sale, £5,895 http://www.motorclick.co.uk/fiat-grande-punto-active-in-stockport-cheshire-2394091 …	19
254203645686595584	fiat want to buy opel, gm isn’t selling! http://bit.ly/velsbm 	82
263656344425488385	marchionne denies proposing combination of fiat, opel and psa http://bit.ly/w6corb  #autonews	66
270705170093072387	i swear there's just one guy in his banged up lime/rust coloured fiat, going round running over cyclists on purpose!	132
262633370427744256	dear fiat owner, does your car drive better on land or in water? sincerely, curious toyota driver.	109
269647882485915648	@statelinefiat @inxycat24 says " @buylocalyc riding in a chevy but wish i was in a fiat #holidayhuntyc"	41
258278814675791873	@autozonaca pastillas fenos traseras alfa 146/156 fiat marea/coupe!!!! bsf850.0 cuidad guayana http://pmstrk.mercadolibre.com.ve/jm/pmstrk?tool=5977595&go=%2fjm%2fitem%3fsite%3dmlv%24%24id%3d403750725 … #nuevo #adml	74
262275558161924096	all national gold will be used to refinance fiat credit into new gold bonds which will form the basis of the banking system.	-1
281794180043378689	industrial equipment giants cnh global and fiat industrial merge into new dutch top holding http://j.mp/xprr24 	103
263405727891206146	i would really like a baby blue fiat 500 please	41
262156373196959744	they're shooting some sort of fiat promo in menlyn. looks disastrous.	109
260201886286745600	@emcee_330 @awkwardbynature iight we are your party assistance if you need anything	33
274437571533238272	automatically slowing down when you see a mini, fiat 500 or a beatle thinking these going to be an absolute sort	44
268844908180291586	who decorates a brand new fiat with creepy old man masks? i freaked when this car pulled in front of me. http://instagr.am/p/sbujobvu8b/ 	104
263310842827780096	ansa english fiat to produce 17 new models in italy by 2016: one alfa and two maserati models set for 2013 http://bit.ly/v50odc 	96
268119633331109888	union health trust demands fiat pay $342 million for chrysler stake http://bit.ly/zhlava 	63
261982951330435073	experience fiat #southfield. come into fiat of lakeside and experience fiat, today. receive a free gift. http://buz.tw/q098k 	110
280921286669123585	fun, exciting, thrilling fiat abarth. $199 sign & drive lease on select fiats. lakeside fiat 855-553-3040. http://buz.tw/tweok 	117
262872345100832768	i just saw a fiat 500 with "go elton" on the tag. #lolwhat	53
263309939966107648	fiat propone una fusión a tres con opel y peugeot: el consejero delegado de fiat, sergio marchionne, propuso a p... http://bit.ly/t0towl 	56
272392656024379394	fiat currency	-1
285527941075574785	check out the new fiat cabrio "topless" video... http://bit.ly/uekce4 	109
